Date,Open,High,Low,Close,Adj Close,Volume
2022-01-10,135.078003,142.850006,133.164505,139.480499,139.480499,160344000
2022-01-17,136.175003,137.959503,130.086502,130.351501,130.351501,149080000
2022-01-24,125.977997,133.356506,124.500000,133.350998,133.350998,239024000
2022-01-31,134.162003,151.546494,132.209503,143.292999,143.292999,361346000
2022-02-07,144.250000,144.250000,133.399994,134.282501,134.282501,228690000
2022-02-14,133.256500,138.108505,130.196503,130.403000,130.403000,170574000
2022-02-21,129.837997,135.271500,124.953499,134.459503,134.459503,168638000
2022-02-28,133.050003,136.439499,130.337494,131.906494,131.906494,143914000
2022-03-07,131.488007,133.795502,125.674500,129.870499,129.870499,181194000
2022-03-14,130.250000,136.244003,125.275002,136.125504,136.125504,178138000
2022-03-21,136.163498,142.035004,134.092499,141.673004,141.673004,138004000
2022-03-28,140.900497,143.793503,138.307495,140.150497,140.150497,152718000
2022-04-04,140.358505,143.712006,132.965500,133.287506,133.287506,131204000
2022-04-11,131.823502,132.092499,126.600998,126.730003,126.730003,129120000
2022-04-18,127.000000,131.399002,118.925003,119.635498,119.635498,172324000
2022-04-25,119.100998,123.277496,112.736504,114.109497,114.109497,302562000
2022-05-02,113.404999,122.854500,112.599998,115.746498,115.746498,195968000
2022-05-09,113.250000,117.875000,109.824501,116.050499,116.050499,207110000
2022-05-16,114.955498,116.900002,105.796501,108.907997,108.907997,167276000
2022-05-23,109.587502,112.318001,101.884499,112.316498,112.316498,230084000
2022-05-30,112.746498,117.899498,112.078499,114.541000,114.541000,150746000
2022-06-06,116.704498,119.347000,110.365997,111.161499,111.161499,158490000
2022-06-13,106.786499,111.423500,105.045998,107.143501,107.143501,223716000
2022-06-20,108.929497,118.079002,108.599998,117.974998,117.974998,147716000
2022-06-27,118.273003,118.579498,106.730499,108.737503,108.737503,175574000
2022-07-04,107.100502,119.684998,105.731499,119.353500,119.353500,155948000
2022-07-11,117.998001,117.998001,108.373001,111.777496,111.777496,188652000
2022-07-18,112.639999,115.400002,106.500000,107.900002,107.900002,196873300
2022-07-25,108.410004,116.709999,104.070000,116.320000,116.320000,212580400
2022-08-01,115.300003,118.779999,113.720001,117.470001,117.470001,115531700
2022-08-08,118.389999,121.680000,115.709999,121.680000,121.680000,112545200
2022-08-15,121.129997,122.430000,116.760002,117.209999,117.209999,101180200
2022-08-22,115.199997,116.720001,110.190002,110.339996,110.339996,109264100
2022-08-29,109.989998,110.949997,107.260002,107.849998,107.849998,129853100
2022-09-05,107.300003,110.989998,105.779999,110.650002,110.650002,95671300
2022-09-12,110.989998,111.620003,100.940002,102.800003,102.800003,164520300
2022-09-19,101.750000,103.330002,97.470001,98.739998,98.739998,146965200
2022-09-26,98.099998,100.699997,95.559998,95.650002,95.650002,153600500
2022-10-03,96.760002,102.930000,96.519997,98.680000,98.680000,128836500
2022-10-10,99.000000,100.690002,94.379997,96.559998,96.559998,126593800
2022-10-17,98.860001,103.470001,97.720001,101.129997,101.129997,134072900
2022-10-24,101.800003,104.820000,91.800003,96.290001,96.290001,260310100
2022-10-31,95.419998,96.029999,83.339996,86.580002,86.580002,248287600
2022-11-07,87.279999,96.930000,86.849998,96.410004,96.410004,180987600
2022-11-14,95.089996,100.139999,94.510002,97.430000,97.430000,155320400
2022-11-21,97.290001,98.760002,94.050003,97.459999,97.459999,73655400
2022-11-28,97.040001,102.250000,94.110001,100.440002,100.440002,140114500
2022-12-05,99.400002,101.379997,92.750000,92.830002,92.830002,140799900
2022-12-12,92.709999,99.529999,89.519997,90.260002,90.260002,196866100
2022-12-19,90.260002,90.559998,86.320000,89.230003,89.230003,128353700
2022-12-26,88.800003,88.940002,85.940002,88.230003,88.230003,86940300
2023-01-02,89.589996,91.050003,84.860001,87.339996,87.339996,131561900
2023-01-09,88.360001,92.190002,85.830002,92.120003,92.120003,142921000
2023-01-16,92.059998,98.300003,90.050003,98.019997,98.019997,161910600
2023-01-23,97.949997,100.320000,93.760002,99.370003,99.370003,179407400
2023-01-30,97.480003,107.849998,96.400002,104.779999,104.779999,227821100
2023-02-06,102.400002,108.180000,93.629997,94.570000,94.570000,350189000
2023-02-13,94.739998,97.680000,92.260002,94.349998,94.349998,231717900
2023-02-20,93.000000,93.099998,88.580002,89.129997,89.129997,142304800
2023-02-27,89.870003,93.730003,89.320000,93.650002,93.650002,156093200
2023-03-06,94.019997,95.970001,90.400002,90.629997,90.629997,159318600
2023-03-13,90.089996,102.839996,89.419998,101.620003,101.620003,250479600
2023-03-20,100.120003,106.589996,99.870003,105.440002,105.440002,189706900
2023-03-27,104.620003,104.760002,99.739998,103.730003,103.730003,161867800
2023-04-03,102.389999,109.169998,101.930000,108.419998,108.419998,126457500
2023-04-06,105.260002,109.169998,104.330002,108.419998,108.419998,48711480
