Date,Open,High,Low,Close,Adj Close,Volume
2021-04-05,229.000000,230.460007,222.613327,225.673340,225.673340,215012400
2021-04-12,228.566666,260.263336,227.363327,246.593338,246.593338,535902900
2021-04-19,239.866669,251.256668,230.600006,243.133331,243.133331,511413000
2021-04-26,247.000000,249.766663,222.046661,236.479996,236.479996,457051800
2021-05-03,234.600006,235.333328,216.666672,224.123337,224.123337,389814300
2021-05-10,221.633331,221.683334,186.550003,196.580002,196.580002,567827100
2021-05-17,191.850006,198.893326,182.326660,193.626663,193.626663,496953300
2021-05-24,193.866669,211.863327,191.216660,208.406662,208.406662,420932700
2021-05-31,209.266663,211.266663,190.406662,199.683334,199.683334,286609500
2021-06-07,197.276672,207.696671,194.293335,203.296661,203.296661,315919800
2021-06-14,204.076660,209.449997,197.833328,207.770004,207.770004,322783500
2021-06-21,208.160004,232.539993,202.960007,223.956665,223.956665,460649700
2021-06-28,223.880005,233.333328,223.440002,226.300003,226.300003,310870200
2021-07-05,227.236664,228.000000,206.820007,218.983337,218.983337,248970900
2021-07-12,220.733337,231.093338,212.626663,214.740005,214.740005,315344700
2021-07-19,209.963333,221.619995,207.096664,214.460007,214.460007,241344300
2021-07-26,216.990005,232.509995,209.080002,229.066666,229.066666,402622500
2021-08-02,233.333328,242.313339,232.543335,233.033340,233.033340,302343900
2021-08-09,236.723328,243.300003,233.133331,239.056671,239.056671,216416400
2021-08-16,235.023331,236.500000,216.279999,226.753326,226.753326,287710500
2021-08-23,228.479996,238.990005,226.916672,237.306671,237.306671,219125100
2021-08-30,238.240005,247.330002,237.576660,244.523331,244.523331,242061900
2021-09-06,246.666672,254.816666,244.839996,245.423340,245.423340,204284100
2021-09-13,246.736664,253.679993,236.283340,253.163330,253.163330,296888100
2021-09-20,244.853333,258.266663,239.539993,258.130005,258.130005,268605600
2021-09-27,257.706665,266.333344,254.529999,258.406677,258.406677,328147200
2021-10-04,265.500000,268.989990,257.739990,261.829987,261.829987,298449300
2021-10-11,262.549988,281.070007,261.833344,281.010010,281.010010,244536600
2021-10-18,283.929993,303.333344,283.823334,303.226654,303.226654,329948100
2021-10-25,316.843323,371.736664,314.733337,371.333344,371.333344,662775600
2021-11-01,381.666656,414.496674,372.886658,407.363342,407.363342,541323600
2021-11-08,383.263336,399.000000,329.103333,344.473328,344.473328,549971700
2021-11-15,339.209991,379.573334,326.200012,379.019989,379.019989,405913800
2021-11-22,387.443329,400.649994,354.000000,360.640015,360.640015,310455900
2021-11-29,366.996674,390.946655,333.403320,338.323334,338.323334,373556700
2021-12-06,333.836670,357.459991,316.833344,339.010010,339.010010,298756800
2021-12-13,333.696655,335.000000,303.013336,310.856659,310.856659,407779800
2021-12-20,303.566681,357.660004,295.373322,355.666656,355.666656,314345400
2021-12-27,357.890015,373.000000,351.049988,352.260010,352.260010,275398500
2022-01-03,382.583344,402.666656,336.666656,342.320007,342.320007,458800800
2022-01-10,333.333344,371.866669,326.666656,349.869995,349.869995,411751500
2022-01-17,342.203339,356.929993,313.500000,314.633331,314.633331,316090500
2022-01-24,301.586670,329.230011,264.003326,282.116669,282.116669,624927600
2022-01-31,290.903320,314.566681,287.350006,307.773346,307.773346,396848100
2022-02-07,307.929993,315.923340,283.566681,286.666656,286.666656,309755700
2022-02-14,287.190002,308.809998,279.203339,285.660004,285.660004,300017100
2022-02-21,278.043335,285.576660,233.333328,269.956665,269.956665,389934900
2022-02-28,271.670013,296.626678,271.570007,279.429993,279.429993,377040300
2022-03-07,285.433319,288.713318,260.723328,265.116669,265.116669,337762800
2022-03-14,260.203339,302.616669,252.013336,301.796661,301.796661,389019300
2022-03-21,304.993347,346.899994,302.363342,336.880005,336.880005,439478700
2022-03-28,355.033325,371.589996,351.200012,361.529999,361.529999,339241800
2022-04-04,363.126678,384.290009,340.513336,341.829987,341.829987,385920300
2022-04-11,326.799988,342.079987,324.366669,328.333344,328.333344,238876500
2022-04-18,329.676666,364.073334,324.470001,335.016663,335.016663,347387100
2022-04-25,326.323334,336.206665,273.899994,290.253326,290.253326,494512800
2022-05-02,286.923340,318.500000,281.036682,288.549988,288.549988,386556900
2022-05-09,278.816681,281.876678,226.666672,256.529999,256.529999,504900300
2022-05-16,255.720001,256.586670,211.000000,221.300003,221.300003,489416400
2022-05-23,218.339996,253.266663,206.856674,253.210007,253.210007,465433500
2022-05-30,257.946655,264.209991,233.416672,234.516663,234.516663,385029300
2022-06-06,244.353333,255.546661,227.913330,232.229996,232.229996,427251600
2022-06-13,223.166672,235.663330,208.693329,216.759995,216.759995,519920400
2022-06-20,224.603333,246.833328,224.333328,245.706665,245.706665,423873900
2022-06-27,249.366669,252.070007,218.863327,227.263336,227.263336,431527500
2022-07-04,223.000000,254.979996,216.166672,250.763336,250.763336,340219500
2022-07-11,252.103333,253.063339,225.033340,240.066666,240.066666,433367100
2022-07-18,244.936661,280.786682,236.976669,272.243347,272.243347,497796900
2022-07-25,272.216675,298.320007,256.263336,297.149994,297.149994,399040200
2022-08-01,301.276672,313.606659,285.543335,288.170013,288.170013,478140600
2022-08-08,295.000000,305.200012,279.353333,300.029999,300.029999,429969600
2022-08-15,301.786682,314.666656,292.500000,296.666656,296.666656,355157400
2022-08-22,291.913330,303.646667,286.296661,288.089996,288.089996,287481800
2022-08-29,282.829987,288.480011,266.149994,270.209991,270.209991,249690900
2022-09-05,272.679993,299.850006,265.739990,299.679993,299.679993,213940100
2022-09-12,300.720001,309.119995,290.399994,303.350006,303.350006,341416200
2022-09-19,300.089996,313.799988,272.820007,275.329987,275.329987,318723500
2022-09-26,271.829987,289.000000,262.470001,265.250000,265.250000,320014100
2022-10-03,254.500000,257.500000,222.020004,223.070007,223.070007,448139900
2022-10-10,223.929993,226.990005,204.160004,204.990005,204.990005,397406400
2022-10-17,210.039993,229.820007,202.000000,214.440002,214.440002,415404100
2022-10-24,205.820007,233.809998,198.589996,228.520004,228.520004,412758400
2022-10-31,226.190002,237.399994,203.080002,207.470001,207.470001,342474400
2022-11-07,208.649994,208.899994,177.119995,195.970001,195.970001,596889200
2022-11-14,192.770004,200.820007,176.550003,180.190002,180.190002,390472900
2022-11-21,175.850006,185.199997,166.190002,182.860001,182.860001,331544400
2022-11-28,179.960007,198.919998,178.750000,194.860001,194.860001,439140800
2022-12-05,189.440002,191.270004,169.059998,179.050003,179.050003,471983600
2022-12-12,176.100006,177.369995,150.039993,150.229996,150.229996,687706200
2022-12-19,154.000000,155.250000,121.019997,123.150002,123.150002,821451300
2022-12-26,117.500000,124.480003,108.239998,123.180000,123.180000,809414500
2023-01-02,118.470001,118.800003,101.809998,113.059998,113.059998,790689200
2023-01-09,118.959999,125.949997,114.919998,122.400002,122.400002,891852300
2023-01-16,125.699997,136.679993,124.309998,133.419998,133.419998,691307300
2023-01-23,135.869995,180.679993,134.270004,177.899994,177.899994,1095958300
2023-01-30,178.050003,199.000000,162.779999,189.979996,189.979996,1091608900
2023-02-06,193.009995,214.000000,189.550003,196.889999,196.889999,973057500
2023-02-13,194.419998,217.649994,187.610001,208.309998,208.309998,1013262600
2023-02-20,204.990005,209.710007,191.779999,196.880005,196.880005,660435200
2023-02-27,202.029999,211.229996,186.009995,197.789993,197.789993,806720000
2023-03-06,198.539993,198.600006,168.440002,173.440002,173.440002,789636400
2023-03-13,167.460007,186.220001,163.910004,180.130005,180.130005,711837700
2023-03-20,178.080002,200.660004,176.350006,190.410004,190.410004,694177700
2023-03-27,194.419998,207.789993,185.429993,207.460007,207.460007,623056900
2023-04-03,199.910004,202.690002,179.740005,185.059998,185.059998,553750100
2023-04-06,183.080002,186.389999,179.740005,185.059998,185.059998,123857932
