Date,Open,High,Low,Close,Adj Close,Volume
2022-04-08,128.009995,128.779999,127.269997,127.730003,121.666039,3143300
2022-04-11,127.949997,128.179993,126.180000,126.370003,120.370598,3202500
2022-04-12,126.419998,127.339996,125.580002,125.980003,119.999115,2691000
2022-04-13,125.639999,126.669998,124.910004,126.139999,120.151512,3064900
2022-04-14,128.929993,130.580002,126.379997,126.559998,120.551567,6384200
2022-04-18,126.599998,127.389999,125.529999,126.169998,120.180092,4884200
2022-04-19,126.080002,129.399994,126.000000,129.149994,123.018608,7971400
2022-04-20,135.000000,139.559998,133.380005,138.320007,131.753265,17859200
2022-04-21,138.229996,141.880005,137.350006,139.850006,133.210632,9922300
2022-04-22,139.699997,140.440002,137.350006,138.250000,131.686584,6508600
2022-04-25,137.589996,139.649994,135.190002,139.100006,132.496246,5748300
2022-04-26,139.000000,139.869995,136.169998,136.190002,129.724396,4956200
2022-04-27,135.779999,137.119995,134.630005,135.059998,128.648041,4369100
2022-04-28,136.850006,136.990005,134.809998,135.740005,129.295776,4474300
2022-04-29,135.130005,135.550003,132.000000,132.210007,125.933350,5078700
2022-05-02,133.000000,133.770004,130.889999,133.039993,126.723923,4213500
2022-05-03,133.000000,133.600006,131.990005,132.520004,126.228630,3688600
2022-05-04,132.869995,137.869995,132.139999,137.399994,130.876938,5932600
2022-05-05,136.460007,137.259995,134.759995,135.919998,129.467224,5957400
2022-05-06,135.470001,137.990005,135.470001,137.669998,131.134140,7306400
2022-05-09,134.410004,136.350006,133.320007,134.440002,129.610870,7647900
2022-05-10,135.000000,135.410004,128.429993,129.130005,124.491623,8642400
2022-05-11,129.860001,132.960007,129.860001,130.750000,126.053429,5301100
2022-05-12,131.270004,133.619995,130.410004,132.899994,128.126190,5384800
2022-05-13,133.000000,133.800003,131.050003,133.600006,128.801056,4195100
2022-05-16,133.100006,136.509995,132.410004,135.029999,130.179688,4250400
2022-05-17,137.190002,138.369995,135.639999,138.369995,133.399704,4372900
2022-05-18,137.100006,137.619995,132.169998,132.940002,128.164749,6003000
2022-05-19,132.000000,132.320007,128.710007,129.660004,125.002586,5819700
2022-05-20,130.179993,130.369995,125.800003,128.479996,123.864960,6914500
2022-05-23,129.500000,131.949997,129.419998,131.169998,126.458344,3591500
2022-05-24,130.570007,134.369995,130.419998,133.800003,128.993866,4189700
2022-05-25,132.860001,134.820007,132.860001,134.389999,129.562683,3299300
2022-05-26,135.000000,137.550003,134.520004,136.889999,131.972870,3929300
2022-05-27,137.389999,139.740005,137.240005,139.270004,134.267395,4608000
2022-05-31,138.199997,139.830002,136.809998,138.839996,133.852829,7978100
2022-06-01,139.669998,140.470001,138.520004,139.429993,134.421631,3796500
2022-06-02,139.449997,140.289993,136.850006,140.149994,135.115768,3734800
2022-06-03,140.259995,142.580002,139.740005,141.179993,136.108765,4352200
2022-06-06,142.979996,144.729996,142.000000,142.880005,137.747711,4766900
2022-06-07,142.600006,142.979996,140.960007,142.779999,137.651306,2887100
2022-06-08,142.070007,142.800003,140.149994,140.830002,135.771347,3005700
2022-06-09,140.149994,141.039993,137.929993,137.960007,133.004456,3591000
2022-06-10,137.800003,137.800003,135.250000,136.190002,131.298019,4659500
2022-06-13,133.970001,137.570007,133.759995,135.110001,130.256821,6486000
2022-06-14,135.000000,136.949997,134.860001,135.720001,130.844894,4607800
2022-06-15,136.009995,138.449997,135.580002,137.059998,132.136780,4606900
2022-06-16,135.300003,136.240005,134.389999,135.669998,130.796707,5386400
2022-06-17,135.990005,136.979996,132.850006,135.020004,130.170044,12968500
2022-06-21,135.899994,138.500000,135.899994,137.850006,132.898407,4089300
2022-06-22,136.100006,138.179993,136.029999,137.080002,132.156052,3791500
2022-06-23,137.139999,138.619995,136.500000,138.440002,133.467194,4547900
2022-06-24,139.199997,142.369995,139.130005,142.059998,136.957169,11493000
2022-06-27,142.259995,143.830002,141.949997,142.800003,137.670593,3936000
2022-06-28,142.919998,144.160004,141.320007,141.860001,136.764359,4064800
2022-06-29,142.740005,143.520004,139.500000,140.710007,135.655655,4161500
2022-06-30,139.580002,142.460007,139.279999,141.190002,136.118439,4878000
2022-07-01,141.000000,141.669998,139.259995,141.119995,136.050934,4011900
2022-07-05,139.970001,139.970001,135.270004,137.619995,132.676651,6273400
2022-07-06,138.000000,139.139999,137.130005,138.080002,133.120132,3237000
2022-07-07,138.910004,141.320007,138.830002,140.830002,135.771347,3897100
2022-07-08,140.759995,141.320007,139.820007,140.470001,135.424286,2820800
2022-07-11,140.619995,141.869995,140.130005,141.000000,135.935257,3904700
2022-07-12,140.839996,141.550003,138.570007,139.179993,134.180618,3235400
2022-07-13,137.179993,138.899994,136.800003,137.179993,132.252457,4123200
2022-07-14,135.600006,139.429993,135.020004,139.059998,134.064926,5298400
2022-07-15,140.679993,140.679993,138.610001,139.919998,134.894043,4519300
2022-07-18,140.149994,140.309998,137.779999,138.130005,133.168350,8231700
2022-07-19,131.580002,132.559998,127.720001,130.880005,126.178764,29690500
2022-07-20,130.699997,130.720001,128.059998,129.179993,124.539825,9882000
2022-07-21,128.750000,128.809998,125.129997,127.150002,122.582741,11975400
2022-07-22,127.029999,128.320007,125.709999,128.250000,123.643227,6467200
2022-07-25,128.440002,129.130005,127.900002,128.539993,123.922806,4702400
2022-07-26,128.259995,129.300003,127.629997,128.080002,123.479340,3645300
2022-07-27,127.970001,129.429993,127.580002,129.119995,124.481972,4175600
2022-07-28,128.750000,129.809998,128.610001,129.220001,124.578384,3913700
2022-07-29,129.520004,131.000000,129.309998,130.789993,126.091980,5786800
2022-08-01,130.750000,132.699997,130.699997,132.039993,127.297081,4142100
2022-08-02,132.199997,132.779999,130.509995,131.809998,127.075356,4403600
2022-08-03,131.820007,132.860001,131.320007,132.339996,127.586327,3088500
2022-08-04,132.149994,132.289993,131.020004,131.639999,126.911446,3179800
2022-08-05,131.250000,132.669998,131.070007,132.479996,127.721283,2586500
2022-08-08,133.100006,133.350006,132.020004,132.610001,127.846619,3821200
2022-08-09,129.919998,130.789993,129.119995,129.470001,126.392044,3496000
2022-08-10,130.750000,131.779999,130.339996,131.500000,128.373779,3664000
2022-08-11,132.360001,133.229996,132.000000,132.539993,129.389053,3501900
2022-08-12,132.619995,134.089996,131.979996,134.009995,130.824097,2766900
2022-08-15,132.960007,135.190002,132.240005,134.929993,131.722244,2791200
2022-08-16,134.600006,137.369995,134.449997,136.559998,133.313477,4313600
2022-08-17,136.460007,138.419998,136.300003,137.789993,134.514236,3667600
2022-08-18,137.789993,139.119995,137.750000,139.070007,135.763824,3177700
2022-08-19,138.750000,139.339996,137.660004,138.369995,135.080460,3155800
2022-08-22,137.649994,137.850006,135.470001,135.550003,132.327515,3093600
2022-08-23,135.369995,136.100006,134.720001,134.740005,131.536774,4141800
2022-08-24,134.889999,135.110001,133.110001,133.229996,130.062637,2855400
2022-08-25,133.649994,134.429993,133.070007,133.979996,130.794815,2706000
2022-08-26,134.100006,134.179993,130.339996,130.380005,127.280418,4185300
2022-08-29,129.990005,131.419998,129.570007,130.309998,127.212074,2783000
2022-08-30,130.559998,130.770004,129.289993,129.580002,126.499428,2407900
2022-08-31,129.919998,130.000000,128.399994,128.449997,125.396286,3490400
2022-09-01,128.399994,129.820007,127.739998,129.660004,126.577522,3396200
2022-09-02,130.300003,130.559998,127.239998,127.790001,124.751984,3040600
2022-09-06,127.800003,128.059998,126.300003,126.720001,123.707420,3347100
2022-09-07,126.690002,127.870003,126.279999,127.709999,124.673882,2401500
2022-09-08,127.199997,128.539993,126.589996,128.470001,125.415817,2964600
2022-09-09,128.899994,129.490005,128.059998,129.190002,126.118698,3291900
2022-09-12,130.330002,130.990005,129.889999,130.660004,127.553757,3741100
2022-09-13,129.139999,129.910004,126.769997,127.250000,124.224823,4565600
2022-09-14,127.500000,129.000000,126.849998,127.690002,124.654366,3819100
2022-09-15,127.389999,127.470001,124.900002,125.489998,122.506660,5141700
2022-09-16,124.360001,127.529999,123.830002,127.269997,124.244339,9839700
2022-09-19,126.489998,128.059998,126.279999,127.730003,124.693413,3981600
2022-09-20,126.900002,126.989998,125.519997,126.300003,123.297409,2837500
2022-09-21,126.889999,127.839996,124.919998,124.930000,121.959976,3389500
2022-09-22,124.760002,126.510002,124.410004,125.309998,122.330933,4046600
2022-09-23,124.529999,125.000000,121.739998,122.709999,119.792747,5195600
2022-09-26,122.300003,124.260002,121.750000,122.010002,119.109398,3987800
2022-09-27,122.599998,123.949997,121.080002,121.739998,118.845810,4117200
2022-09-28,121.650002,123.230003,119.809998,122.760002,119.841568,4996400
2022-09-29,121.849998,122.620003,120.570000,121.629997,118.738426,3817700
2022-09-30,121.660004,122.430000,118.610001,118.809998,115.985466,5346100
2022-10-03,120.160004,122.209999,119.599998,121.510002,118.621284,4261700
2022-10-04,122.800003,125.650002,122.519997,125.500000,122.516426,4566100
2022-10-05,124.709999,126.459999,124.230003,125.739998,122.750710,3212900
2022-10-06,124.879997,125.300003,121.769997,122.230003,119.324165,5074600
2022-10-07,121.500000,121.800003,118.070000,118.820000,115.995232,4499700
2022-10-10,119.790001,119.959999,117.040001,117.750000,114.950668,5990000
2022-10-11,117.459999,119.230003,116.940002,117.800003,114.999489,4043100
2022-10-12,118.000000,118.809998,117.199997,117.570000,114.774948,3338800
2022-10-13,116.099998,122.150002,115.550003,121.790001,118.894630,5837500
2022-10-14,121.800003,122.540001,119.839996,120.040001,117.186226,3762400
2022-10-17,121.800003,122.879997,121.430000,121.519997,118.631035,5458600
2022-10-18,123.000000,123.940002,121.820000,122.940002,120.017288,5120300
2022-10-19,122.360001,123.940002,121.989998,122.510002,119.597511,5906600
2022-10-20,126.250000,128.960007,125.150002,128.300003,125.249863,13623100
2022-10-21,128.389999,130.850006,127.589996,129.899994,126.811821,7201300
2022-10-24,130.899994,133.110001,129.850006,132.690002,129.535492,5610900
2022-10-25,132.000000,133.300003,131.300003,132.929993,129.769775,5957600
2022-10-26,133.720001,135.860001,132.809998,135.009995,131.800339,5139000
2022-10-27,135.550003,136.399994,134.449997,134.770004,131.566055,3993200
2022-10-28,135.559998,138.860001,135.220001,138.509995,135.217133,5965500
2022-10-31,138.059998,138.770004,136.600006,138.289993,135.002365,4915300
2022-11-01,138.250000,138.649994,136.699997,138.199997,134.914490,3590600
2022-11-02,137.750000,140.169998,136.800003,136.830002,133.577072,5360500
2022-11-03,136.419998,136.479996,133.970001,134.470001,131.273178,4442400
2022-11-04,135.649994,137.729996,134.940002,136.960007,133.703979,4178000
2022-11-07,136.639999,138.699997,136.509995,138.339996,135.051163,4043100
2022-11-08,139.000000,140.929993,138.720001,140.039993,136.710754,5042800
2022-11-09,137.949997,138.899994,136.940002,137.389999,135.722885,4720000
2022-11-10,140.259995,141.369995,138.289993,141.229996,139.516296,5389000
2022-11-11,141.500000,144.130005,140.960007,143.169998,141.432755,5871300
2022-11-14,142.630005,146.080002,142.179993,144.199997,142.450256,5293500
